cdr_id,datetime,type,origin,destination,duration_sec,cell_site,latitude,longitude
632c58e1-1ba8-494b-b463-cc161c377843,2023-10-30 13:10:55,VOICE,59171234567,+59172113263,88,CB2178,-17.398361,-66.035833
1e0e4182-48b9-4e79-a0cc-70a843eb265c,2023-10-27 00:23:42,SMS,59171234567,+59168918347,0,CB2005,-17.38391,-66.08344
2a06b320-0d0e-45f7-993f-1323aa0f768f,2023-10-03 09:36:57,VOICE,59171234567,+59174447992,1788,CB2226,-17.372806,-66.072278
75fdfa00-19c6-467b-805e-2a8002981c98,2023-10-11 05:59:06,VOICE,59171234567,+59177462620,339,CB2178,-17.398361,-66.035833
3cd48f08-8173-4c80-a8ff-b61f9bcbb1f4,2023-10-05 20:39:19,VOICE,59171234567,+59173863267,1654,CS2259,-17.401944,-66.0375
166eebb7-857c-4d2e-a418-40b10136ea34,2023-10-23 06:24:31,VOICE,59171234567,+59175095372,453,CB2091,-17.403988,-66.027489
6c09437a-e852-4d6a-af11-fcc223303cb1,2023-10-23 10:24:21,VOICE,59171234567,+59168567970,558,CB2232,-17.394623,-66.073697
52bb24ae-6a90-4da5-b79d-73f468c43b1c,2023-10-23 17:16:27,VOICE,59171234567,+59174447992,461,CB2178,-17.398361,-66.035833
2a8700af-d6ca-4eeb-8222-cdf7426d176d,2023-10-22 08:09:43,DATA,59171234567,DATA_SERVICE,1545,CB2242,-17.381778,-66.110306
1898dab2-d2d6-49c9-96b0-b6a7ee89f852,2023-10-03 09:08:50,VOICE,59171234567,+59179989751,1770,CB2242,-17.381778,-66.110306
f94e2307-8c81-4dca-8033-beeb1453a41f,2023-10-30 21:11:26,VOICE,59171234567,+59169009940,419,CB2004,-17.373621,-66.122951
36d3b10d-5a2c-4e7c-a1f5-403385b29287,2023-10-19 23:29:14,SMS,59171234567,+59175053981,0,CB2106,-17.403034,-66.042194
34800a66-11e0-4eac-9776-241ab3570b61,2023-10-25 17:57:56,VOICE,59171234567,+59173455960,858,CB2226,-17.372806,-66.072278
a5eb999a-c01e-4e9e-9a1a-21778a7d104a,2023-10-03 07:18:48,VOICE,59171234567,+59165186285,280,CB2191,-17.378722,-66.073139
2be1b3ac-65d7-4017-9203-c8e85d46589b,2023-10-16 07:33:15,SMS,59171234567,+59174447992,0,CB2226,-17.372806,-66.072278
28cc0e8b-7352-4c13-81dd-92d36b867d37,2023-10-23 09:31:45,VOICE,59171234567,+59168513333,68,CB2062,-17.395316,-66.113431
5bae0f87-0593-4baf-8ae2-7fc0cd38f6cd,2023-10-05 21:55:41,VOICE,59171234567,+59174296931,956,CB2191,-17.378722,-66.073139
6a2967b3-bf8a-4847-ac29-45196efcfcc1,2023-10-29 16:39:41,SMS,59171234567,+59168579263,0,CB2091,-17.403988,-66.027489
b532cb89-8fb6-43db-bd12-3267abada15d,2023-10-19 19:02:35,VOICE,59171234567,+59171687192,479,CS2259,-17.401944,-66.0375
788e3515-a0f5-47a4-bae6-e39257842a52,2023-10-14 08:52:55,VOICE,59171234567,+59163600670,1352,CB2091,-17.403988,-66.027489
4fb4e3e7-53eb-470c-99ff-b0d4e4192482,2023-10-09 03:39:54,SMS,59171234567,+59172831175,0,CB2231,-17.385719,-66.066556
ac9b1528-7a11-4af7-a859-a1cf6db2b9cb,2023-10-30 18:17:52,VOICE,59171234567,+59173002079,435,CB2191,-17.378722,-66.073139
620d47d3-45e5-49cc-8761-09d3fea7da66,2023-10-24 11:50:45,SMS,59171234567,+59164366705,0,CS2259,-17.401944,-66.0375
359de34b-b474-4d50-9aae-eb15b38f2a36,2023-10-17 22:48:30,VOICE,59171234567,+59171728918,868,CB2106,-17.403034,-66.042194
34fa441d-156a-4504-86e7-de60675df0e7,2023-10-17 03:02:53,DATA,59171234567,DATA_SERVICE,1210,CB2231,-17.385719,-66.066556
29888e6f-ad5e-4603-85a2-3a634ff3fef1,2023-10-05 11:17:01,VOICE,59171234567,+59177462620,1306,CB2412,-17.384972,-66.117222
2fb79e0a-9dbf-4b0a-84d3-b394d8ff2b5c,2023-10-09 03:22:41,DATA,59171234567,DATA_SERVICE,3133,CB2134,-17.406583,-66.075583
ffc57258-ab5b-471f-87e9-ee74a4ad1133,2023-10-17 12:07:57,SMS,59171234567,+59179526474,0,CB2127,-17.391,-66.098944
ad003d7d-e24a-4707-8a9e-8a509cc38c8d,2023-10-05 18:21:55,DATA,59171234567,DATA_SERVICE,3036,CB2005,-17.38391,-66.08344
10a1fb69-7ba1-40e8-98b2-36337a368aae,2023-10-12 00:37:03,VOICE,59171234567,+59171728918,748,CB2091,-17.403988,-66.027489
fe19955f-1d7d-418a-9b20-e55bc59c68b5,2023-10-14 05:48:42,VOICE,59171234567,+59174447992,242,CB2022,-17.381461,-66.098772
e57dd2d9-75dc-49fd-86d4-a4e51ce89236,2023-10-18 05:05:23,VOICE,59171234567,+59166955967,236,CB2122,-17.381461,-66.098772
c70937e7-86ea-4c33-8463-8caa7c2e151c,2023-10-11 10:41:48,VOICE,59171234567,+59172425458,1151,CB2412,-17.384972,-66.117222
1eeb2785-3415-4dfd-8ef1-9244cd153325,2023-10-18 16:54:36,VOICE,59171234567,+59168918347,1498,CB2062,-17.395316,-66.113431
f1090902-2a03-4a30-89cc-79004f9bb6fd,2023-10-19 11:46:50,VOICE,59171234567,+59169341706,1743,CB2006,-17.403034,-66.042194
9ce540b7-5df6-4753-a28b-70f9630ec835,2023-10-26 05:42:14,VOICE,59171234567,+59165098160,1366,CB2191,-17.378722,-66.073139
e6d50e6b-ded9-4f09-90db-9a899b58096e,2023-10-07 19:37:52,VOICE,59171234567,+59165376526,187,CB2091,-17.403988,-66.027489
4622a61f-0d80-4369-a5d1-26aa83be3dff,2023-10-20 00:23:05,SMS,59171234567,+59172831175,0,CB2006,-17.403034,-66.042194
1f4b86a3-7ca8-448c-b078-d9815d6bac7c,2023-10-18 02:35:23,SMS,59171234567,+59179526474,0,CB2122,-17.381461,-66.098772
238c5c9a-1ac0-4cb1-a238-34384e8ed1c4,2023-10-20 01:38:50,VOICE,59171234567,+59174700203,801,CB2136-B1,-17.410306,-66.037306
514aaf52-577b-4250-a0d5-3f92fbc6f0f6,2023-10-16 02:39:12,SMS,59171234567,+59173180236,0,CB2178,-17.398361,-66.035833
67d2c657-74e0-4a8f-8f5c-7b883ffb4e4f,2023-10-26 04:39:04,VOICE,59171234567,+59166371086,948,CB2122,-17.381461,-66.098772
4fba429c-c133-4ade-88de-2b9f972c50f8,2023-10-09 14:47:42,VOICE,59171234567,+59165186285,1215,CB2022,-17.381461,-66.098772
ace58c46-c839-48ff-86bb-03b2e98ac970,2023-10-12 00:54:56,DATA,59171234567,DATA_SERVICE,2810,CB2136-B1,-17.410306,-66.037306
0607dbb0-f9e2-4fe9-a04f-796975978e2b,2023-10-30 12:02:33,VOICE,59171234567,+59173455960,1725,CB2106,-17.403034,-66.042194
46259fe7-6056-4735-a38b-4d650ebe930c,2023-10-18 19:05:41,VOICE,59171234567,+59168918347,441,CB2004,-17.373621,-66.122951
c563a090-e98f-4320-9dd8-3cf57e5578fc,2023-10-21 12:57:17,SMS,59171234567,+59171728918,0,CB2022,-17.381461,-66.098772
72ec6b5d-481f-4e96-8095-940fa10a9367,2023-10-15 08:26:11,SMS,59171234567,+59172959120,0,CB2232,-17.394623,-66.073697
6f472896-67dc-4087-8fc7-2789fed975e2,2023-10-08 04:26:12,SMS,59171234567,+59164366705,0,CB2136-B1,-17.410306,-66.037306
7ee8cbea-cd20-4f85-a756-5fc1058020fb,2023-10-28 14:04:47,SMS,59171234567,+59168567970,0,CB2178,-17.398361,-66.035833
a756ca5e-939e-486e-ac35-b0421e791395,2023-10-08 17:03:52,VOICE,59171234567,+59167923302,888,CB2134,-17.406583,-66.075583
cd75b01b-77c9-482c-a80e-d4245bba3d60,2023-10-05 15:33:31,DATA,59171234567,DATA_SERVICE,1464,CB2226,-17.372806,-66.072278
9256186d-4982-4886-bc70-30099f6880e1,2023-10-04 22:45:47,SMS,59171234567,+59166955967,0,CB2412,-17.384972,-66.117222
d3b1ef11-715a-491b-93b5-204b50e773d4,2023-10-25 12:37:19,DATA,59171234567,DATA_SERVICE,2622,CB2062,-17.395316,-66.113431
e118f446-c601-4458-9da4-7cabc8f82099,2023-10-24 18:31:06,VOICE,59171234567,+59173863267,597,CB2412,-17.384972,-66.117222
daa28928-f5ce-49a7-8e0a-2812b01f60fa,2023-10-23 05:04:03,SMS,59171234567,+59178774120,0,CB2191,-17.378722,-66.073139
e31eaac5-4f5a-44f4-aef9-062c3c75e09c,2023-10-13 12:21:18,SMS,59171234567,+59164366705,0,CB2226,-17.372806,-66.072278
48dee072-4e81-4b78-a29e-9af9f40843db,2023-10-15 17:07:03,SMS,59171234567,+59165944438,0,CB2226,-17.372806,-66.072278
745efaec-53ee-479b-9afa-31d3b283e6ff,2023-10-04 04:40:17,VOICE,59171234567,+59175053981,263,CB2178,-17.398361,-66.035833
c0a296e8-f516-476b-857c-269a98a19d7f,2023-10-31 21:38:38,DATA,59171234567,DATA_SERVICE,1219,CB2232,-17.394623,-66.073697
fbe966e3-c0ce-4ebd-9ff9-ea33f264152a,2023-10-04 10:26:00,VOICE,59171234567,+59166809334,88,CB2134,-17.406583,-66.075583
06f2f4c3-38eb-46ba-a3c3-174aca5ef040,2023-10-02 07:25:04,DATA,59171234567,DATA_SERVICE,700,CB2231,-17.385719,-66.066556
a9e82cdd-fbc6-4113-9742-8d91cd28fc28,2023-10-13 19:08:13,VOICE,59171234567,+59175341679,1156,CB2122,-17.381461,-66.098772
5704459a-9ea5-4216-8bea-f2813fadbeb5,2023-10-14 08:39:55,SMS,59171234567,+59167719784,0,CB2106,-17.403034,-66.042194
fde8a0a6-f0ba-44ed-8fba-9e3a697ea667,2023-10-06 01:23:26,VOICE,59171234567,+59165712564,1021,CB2136-B1,-17.410306,-66.037306
9946e3ba-6940-4e52-81b0-0a9d7404a7a7,2023-10-15 19:53:56,VOICE,59171234567,+59175341679,1754,CB2062,-17.395316,-66.113431
f578c494-5375-4cf1-8ae8-2b131f1a643e,2023-10-16 15:45:18,DATA,59171234567,DATA_SERVICE,700,CB2127,-17.391,-66.098944
07bae05c-3d02-4ab1-b9fa-3b97d15c32ca,2023-10-09 08:19:33,VOICE,59171234567,+59165376526,1372,CB2122,-17.381461,-66.098772
4b34d074-8276-4e4b-8c84-67bc57eecfdc,2023-10-07 17:34:09,SMS,59171234567,+59166785133,0,CB2106,-17.403034,-66.042194
e547604d-a1dc-4311-8c01-83f1e5958135,2023-10-12 15:28:45,VOICE,59171234567,+59173835522,348,CB2412,-17.384972,-66.117222
d138778a-dbbd-4790-87f5-fb5d78bd61b5,2023-10-10 01:55:44,VOICE,59171234567,+59179526474,409,CB2006,-17.403034,-66.042194
0da06269-2f1b-49e2-ab48-0ba567fbad43,2023-10-08 13:56:31,SMS,59171234567,+59172425458,0,CB2242,-17.381778,-66.110306
c3104211-4514-4ed1-817c-8a2c0ea00759,2023-10-24 02:07:42,DATA,59171234567,DATA_SERVICE,1302,CB2231,-17.385719,-66.066556
c983660c-9d34-4604-9a8d-e29808e69424,2023-10-16 02:49:32,SMS,59171234567,+59169341706,0,CB2004,-17.373621,-66.122951
ea42b320-e5df-4a3e-a176-17f630152168,2023-10-26 03:35:51,VOICE,59171234567,+59175341679,27,CB2122,-17.381461,-66.098772
acfcb6ba-2a2b-476a-bfd3-883efc127ee7,2023-10-27 14:19:39,VOICE,59171234567,+59168567970,1370,CB2106,-17.403034,-66.042194
f52f1dbd-c0a2-41b4-823a-845be2706298,2023-10-26 06:49:00,SMS,59171234567,+59179526474,0,CB2004,-17.373621,-66.122951
97d64d3a-f5b1-4f4c-99a3-fb94834015f9,2023-10-20 00:45:36,VOICE,59171234567,+59179526474,1431,CB2127,-17.391,-66.098944
0d8728b0-9cc6-48bb-bd4e-083fb4b9f76e,2023-10-08 11:42:00,VOICE,59171234567,+59166371086,582,CB2136-B1,-17.410306,-66.037306
6ff8c0b4-2282-46ce-9c99-35d5a6b942d9,2023-10-04 20:02:21,VOICE,59171234567,+59173334058,1249,CB2134,-17.406583,-66.075583
cbc3fc69-7907-4f1f-a98a-e0670e593da1,2023-10-23 07:10:29,VOICE,59171234567,+59179526474,571,CB2106,-17.403034,-66.042194
8c09f064-9389-42f0-b137-5e29dd1d81a2,2023-10-29 02:31:04,VOICE,59171234567,+59165186285,275,CB2127,-17.391,-66.098944
4b5fd227-b097-4518-b64a-f5bdaa88fb01,2023-10-22 05:35:01,VOICE,59171234567,+59165098160,344,CS2259,-17.401944,-66.0375
705ad4ec-5236-49b0-8201-9f515e1cbedb,2023-10-31 16:44:22,SMS,59171234567,+59179466595,0,CS2259,-17.401944,-66.0375
4680ebf9-f5ea-4b8c-8eb3-a0f80c0993bb,2023-10-25 23:40:09,SMS,59171234567,+59168918347,0,CB2242,-17.381778,-66.110306
624ef574-8da6-46c6-a028-e5205d83dfe5,2023-10-10 18:30:42,VOICE,59171234567,+59163600670,240,CB2412,-17.384972,-66.117222
90415282-eeb7-49ff-876c-e1e9a53a4697,2023-10-27 14:53:47,VOICE,59171234567,+59168567970,1690,CB2178,-17.398361,-66.035833
196c711a-e272-408b-b3eb-dc52577e5577,2023-10-18 21:14:20,VOICE,59171234567,+59167719784,1482,CS2259,-17.401944,-66.0375
a99ddfa6-e007-4e8e-b525-f533dcbf4ad7,2023-10-16 16:58:08,VOICE,59171234567,+59168567970,1376,CB2134,-17.406583,-66.075583
1dd28ab5-4a51-4431-a940-8d45cc57654b,2023-10-25 23:07:16,VOICE,59171234567,+59175095372,921,CB2178,-17.398361,-66.035833
48a6c7b3-3be4-408b-bb52-c80ce76ecb8a,2023-10-02 18:06:11,VOICE,59171234567,+59177031878,1796,CB2231,-17.385719,-66.066556
ddb883a7-ca4a-4485-92d2-3b98aade5340,2023-10-07 23:37:43,VOICE,59171234567,+59165712564,10,CS2259,-17.401944,-66.0375
79b02458-6904-4a1a-8472-f71191829109,2023-10-04 00:18:42,VOICE,59171234567,+59179989751,516,CB2191,-17.378722,-66.073139
70c538fb-48f8-43cc-bfb1-eef5a163a465,2023-10-05 04:23:51,SMS,59171234567,+59177462620,0,CB2242,-17.381778,-66.110306
7a4408dd-1280-418e-9f5a-57c2dbd3c9b0,2023-10-17 06:38:06,SMS,59171234567,+59167923302,0,CB2232,-17.394623,-66.073697
